# Type	UniProtAC	LOC_GO	LOC_NAME	In SwissProt	Child SwissProt	Confirmed	Num Docs	PMID	PMID	PMID	PMID	PMID	PMID	PMID	PMID	PMID	PMID	PMID	PMID	PMID	PMID	PMID
RELATION	P49450	GO:0000775	chromosome, centromeric region	True	True		15	15702419	17199038	16622420	25556658	20739937	19114591	15282608	27499292	7962047	21743476	9024683	18072184	17651496	14667408	21529714
RELATION	P20339	GO:0005768	endosome	True	True		9	15388334	24102721	15016378	21411634	10818110	17239822	23439653	12505986	25869668
RELATION	Q13296	GO:0005634	nucleus	False	False		8	17114460	17185418	16855214	14532127	18836528	12231511	20123072	15944249
RELATION	Q9UBP0	GO:0005874	microtubule	True	True		8	11809724	15716377	17389232	15269182	21310966	18410514	15891913	19000169
RELATION	Q06787	GO:0005737	cytoplasm	True	True		8	10196376	10556305	16636078	8401578	15381419	8789445	7781595	12837692
RELATION	Q02224	GO:0000776	kinetochore	True	True		7	18460473	17535814	18374647	9763420	25395579	25918224	22110139
RELATION	O43583	GO:0005739	mitochondrion	False	False		7	21701560	21508961	15452144	21274005	26122121	11181170	24515348
RELATION	Q8NE86	GO:0005739	mitochondrion	True	True		7	26341627	21685886	26774479	27642048	24332854	23178883	23755363
RELATION	O43175	GO:0005634	nucleus	False	False		7	8972225	9099746	17426132	11882654	7603572	15890648	9813152
RELATION	P99999	GO:0005739	mitochondrion	True	True		7	15044455	19100260	15262985	17031492	15705586	15155745	25008109
RELATION	Q9H7Z7	GO:0016020	membrane	False	False		6	15813748	12808027	23386609	15616190	21789191	12047556
RELATION	Q8N4C6	GO:0005813	centrosome	True	True		6	11956314	12927815	15190203	16314388	12403812	16254247
RELATION	Q9BPX6	GO:0005739	mitochondrion	True	True		6	20693986	24332854	26341627	24560927	23178883	26489515
RELATION	P04637	GO:0005634	nucleus	True	True		6	20096447	12398897	18385383	21482821	10534768	21317932
RELATION	O14980	GO:0005634	nucleus	True	True		6	18316374	16864582	16738331	10209022	27245214	12446771
RELATION	O95613	GO:0005813	centrosome	True	True		6	17626165	18207742	11171385	10823944	18042621	20542897
RELATION	P53350	GO:0000776	kinetochore	True	True		5	23455152	15964272	25395579	16760428	23455478
RELATION	Q9BZL4	GO:0005942	phosphatidylinositol 3-kinase complex	False	False		5	17043237	12359715	19015244	9489702	10426994
RELATION	Q9UBP0	GO:0005737	cytoplasm	True	True		5	15537668	16339213	16602018	15147984	16026783
RELATION	Q9UER7	GO:0005634	nucleus	True	True		5	12968034	14990586	10669754	11495919	11842083
RELATION	P31749	GO:0005634	nucleus	True	True		5	14500912	20059950	20018949	16357133	16123141
RELATION	Q15075	GO:0005768	endosome	False	True		5	25266290	12717440	17556371	14676205	18331452
RELATION	Q9ULX6	GO:0005634	nucleus	True	True		5	16391387	10748171	11884601	10761695	11034899
RELATION	Q16595	GO:0005739	mitochondrion	True	True		5	16608849	18725397	9302253	9241270	20053667
RELATION	O43303	GO:0005813	centrosome	True	True		5	12361598	17719545	20596027	22441691	16760425
RELATION	Q13485	GO:0005634	nucleus	True	True		5	15799969	24554596	17327236	11836524	15647271
RELATION	Q53GL0	GO:0005886	plasma membrane	False	False		5	15254037	16325375	11827170	14729969	15706351
RELATION	P21579	GO:0071159	NF-kappaB complex	False	False		5	18178962	20547752	12581153	18045535	14624448
RELATION	P35222	GO:0005634	nucleus	True	True		5	12832415	17309600	17524503	12727872	16981698
RELATION	O75503	GO:0005764	lysosome	True	True		5	20052765	24058541	22431521	11971870	24038957
RELATION	Q12884	GO:0005886	plasma membrane	True	True		5	12376466	9065413	10523508	7923219	10951221
RELATION	O43264	GO:0000776	kinetochore	True	True		5	15824131	11590237	15485811	19229290	20462495
RELATION	Q96S59	GO:0005634	nucleus	True	True		5	12559565	18222118	12084015	15558019	14511641
RELATION	P27487	GO:0009986	cell surface	True	True		5	11772392	12534281	17287217	8101391	12676959
RELATION	P15121	GO:0005634	nucleus	False	False		4	17587566	12958311	16051670	20501646
RELATION	Q9UBQ0	GO:0005768	endosome	True	True		4	22354992	17101778	16190980	16732284
RELATION	P12270	GO:0005634	nucleus	True	True		4	11839768	9828100	12802065	15229283
RELATION	Q53GL0	GO:0005634	nucleus	True	True		4	16325375	11827170	15706351	10799509
RELATION	Q9Y448	GO:0000776	kinetochore	True	True		4	23035123	19667759	21402792	22110139
RELATION	Q13586	GO:0005886	plasma membrane	False	False		4	16208375	16860747	22084111	16005298
RELATION	P14672	GO:0005886	plasma membrane	True	True		4	21907143	24001771	22908308	17189207
RELATION	Q6XE24	GO:0005737	cytoplasm	True	True		4	10556305	10675610	16479255	22730302
RELATION	P12270	GO:0005737	cytoplasm	True	True		4	9828100	11952838	7798308	9024684
RELATION	P20645	GO:0005768	endosome	True	True		4	15078903	16179610	17678623	17101778
RELATION	Q96GD4	GO:0000775	chromosome, centromeric region	False	False		4	14667408	12925766	14960279	11756469
RELATION	P84022	GO:0005634	nucleus	True	True		4	16449645	15799969	17327236	17099224
RELATION	Q13596	GO:0016020	membrane	True	True		4	16179610	17148574	15882442	15498486
RELATION	P38398	GO:0005634	nucleus	True	True		4	11739404	8972225	20160719	12611903
RELATION	P49450	GO:0000785	chromatin	False	False		4	17651496	20739937	27499292	15702419
RELATION	Q06787	GO:0005634	nucleus	True	True		4	18936162	24204304	10556305	10196376
RELATION	P49450	GO:0000786	nucleosome	True	True		4	27499292	17651496	23818633	15282608
RELATION	Q14980	GO:0005634	nucleus	True	True		4	1541630	7962183	7769006	10075938
RELATION	P31749	GO:0005886	plasma membrane	True	True		4	19203586	24001771	21907143	11598301
RELATION	Q13596	GO:0005768	endosome	False	True		4	17101778	16968745	11485546	15498486
RELATION	Q96D31	GO:0005886	plasma membrane	False	True		4	22641696	24351972	19249086	26644574
RELATION	P49450	GO:0000776	kinetochore	False	True		4	14667408	18072184	12515822	21529714
RELATION	P51149	GO:0005764	lysosome	True	True		4	16176980	11179213	15681833	20116244
RELATION	P40855	GO:0005778	peroxisomal membrane	True	True		4	11390669	15007061	10704444	10051604
RELATION	Q13586	GO:0005783	endoplasmic reticulum	True	True		4	25326555	22586105	17905723	26644574
RELATION	P20338	GO:0005768	endosome	True	True		4	12773381	15355514	22908308	12505986
RELATION	P62491	GO:0005886	plasma membrane	True	True		4	15304524	11495908	16920206	16507569
RELATION	P20645	GO:0005802	trans-Golgi network	True	True		4	21586568	16179610	17101778	8757605
RELATION	Q96KS0	GO:0005634	nucleus	True	True		3	19631610	12615973	19339211
RELATION	Q01954	GO:0005634	nucleus	True	True		3	9223293	15081112	8034748
RELATION	Q9NR28	GO:0005829	cytosol	True	True		3	15814844	19535734	14523016
RELATION	O60477	GO:0005634	nucleus	False	False		3	20160719	24824780	21030595
RELATION	Q15303	GO:0005634	nucleus	True	True		3	12807903	17486069	17638867
RELATION	P38398	GO:1990391	DNA repair complex	False	False		3	10783165	11739404	17621610
RELATION	O60313	GO:0005739	mitochondrion	True	True		3	16778770	11017079	21274005
RELATION	P20645	GO:0005764	lysosome	False	False		3	20937701	20052765	14657016
RELATION	Q14008	GO:0005874	microtubule	False	False		3	23918938	9570755	23251535
RELATION	P61970	GO:0005634	nucleus	False	False		3	10679025	18266911	9822603
RELATION	P62491	GO:0005768	endosome	False	True		3	16507569	11994279	19109425
RELATION	P10599	GO:1990204	oxidoreductase complex	False	False		3	9108029	19349277	11912132
RELATION	P63165	GO:0005634	nucleus	True	True		3	16738331	24651376	12727872
RELATION	Q00987	GO:0005634	nucleus	True	True		3	12393906	18566590	20096447
RELATION	P32322	GO:0005739	mitochondrion	True	True		3	26320891	19648921	23024808
RELATION	Q96TA2	GO:0005739	mitochondrion	True	True		3	27495975	10843804	22262461
RELATION	P21439	GO:0005886	plasma membrane	True	True		3	19674157	24045840	23468132
RELATION	Q9GZT9	GO:0005737	cytoplasm	True	True		3	19631610	12615973	19339211
RELATION	O60216	GO:0000775	chromosome, centromeric region	True	True		3	11073952	15723797	12199140
RELATION	P27105	GO:0016020	membrane	True	True		3	23219802	12130500	10713127
RELATION	Q5FBB7	GO:0000776	kinetochore	True	True		3	16582621	17617734	17621308
RELATION	Q9UQ90	GO:0005739	mitochondrion	True	True		3	9635427	10843804	10395799
RELATION	Q8IYW5	GO:0000785	chromatin	False	False		3	19500350	19203579	22492721
RELATION	Q15831	GO:0005634	nucleus	True	True		3	12595760	12805220	11741830
RELATION	P00533	GO:0005764	lysosome	False	True		3	15772161	19460345	14722070
RELATION	O95760	GO:0005634	nucleus	True	True		3	18836528	21734074	12819012
RELATION	P13569	GO:0005886	plasma membrane	True	True		3	21483833	19398555	15546864
RELATION	P20591	GO:0005634	nucleus	True	True		3	9060610	20603636	21859714
RELATION	Q01130	GO:0016607	nuclear speck	True	True		3	19136466	16891417	14684736
RELATION	P01137	GO:0071141	SMAD protein complex	False	False		3	12717440	10887155	17099224
RELATION	P51587	GO:0005634	nucleus	True	True		3	24013206	15713648	16793542
RELATION	O95278	GO:0005737	cytoplasm	True	True		3	18617530	11883934	11001928
RELATION	Q9H4A6	GO:0005794	Golgi apparatus	True	True		3	19948005	11042173	26522472
RELATION	P01106	GO:0005737	cytoplasm	False	False		3	19029303	16782875	14981236
RELATION	Q9UER7	GO:0005737	cytoplasm	True	True		3	12968034	11842083	11495919
RELATION	Q14980	GO:0005819	spindle	True	True		3	19427217	26195665	7962183
RELATION	O43303	GO:0005814	centriole	True	True		3	23486064	21620453	20596027
RELATION	O75436	GO:0005768	endosome	True	True		3	17101778	16190980	16732284
RELATION	P00533	GO:0005768	endosome	True	True		3	22816767	18508924	21757351
RELATION	Q9Y6K9	GO:0030496	midbody	False	False		3	18511905	16148947	15601896
RELATION	P28347	GO:0005634	nucleus	False	False		3	11118054	9108029	17234882
RELATION	P46934	GO:0000151	ubiquitin ligase complex	True	True		3	18776082	20534535	18819914
RELATION	P11717	GO:0005768	endosome	True	True		3	15078903	17678623	19922874
RELATION	Q15831	GO:0005737	cytoplasm	True	True		3	14517248	12595760	12805220
RELATION	P31749	GO:0005829	cytosol	True	True		3	25190803	14500912	10802295
RELATION	Q01130	GO:0005634	nucleus	True	True		3	16891417	21157427	19303045
RELATION	P40855	GO:0005737	cytoplasm	True	True		3	10704444	15007061	11259404
RELATION	P31645	GO:0005886	plasma membrane	True	True		3	18227069	19270731	17506858
RELATION	P02787	GO:0005768	endosome	False	True		3	14676205	12475959	15355514
RELATION	Q96QK1	GO:0005768	endosome	True	True		3	17101778	16190980	16732284
RELATION	Q9NXG0	GO:0005813	centrosome	False	False		3	24554434	26485573	20168327
RELATION	P51149	GO:0005770	late endosome	True	True		3	14617358	15681833	20974968
RELATION	P28482	GO:0005634	nucleus	True	True		3	23847209	18794356	17101779
RELATION	Q6UVJ0	GO:0005814	centriole	True	True		3	15665853	22020124	15572125
RELATION	O94759	GO:0034703	cation channel complex	False	False		3	11385575	27383051	11509734
RELATION	Q5VT06	GO:0005813	centrosome	True	True		3	17878239	16314388	15615782
RELATION	P01137	GO:0005634	nucleus	True	True		3	19135894	15799969	17099224
RELATION	Q96CB9	GO:0015934	large ribosomal subunit	False	False		3	21531335	23022348	22949673
RELATION	Q06787	GO:0005844	polysome	True	True		3	9659908	14532325	16571602
RELATION	Q9HCH5	GO:0031966	mitochondrial membrane	False	True		3	22623988	19597348	21746876
RELATION	P40855	GO:0005777	peroxisome	True	True		3	11390669	15007061	10704444
RELATION	Q9ULW0	GO:0005874	microtubule	True	True		3	26165940	19208764	18663142
RELATION	Q9HCH5	GO:0005886	plasma membrane	True	True		3	17182843	18266782	22623988
RELATION	O94992	GO:0005634	nucleus	True	True		3	12581153	17395637	16362050
RELATION	Q9NTG7	GO:0005739	mitochondrion	True	True		3	18215119	12374852	12186850
RELATION	Q13315	GO:0005634	nucleus	True	True		3	9050866	9150358	14651848
RELATION	P62191	GO:0005829	cytosol	True	True		3	12808037	2378870	11113139
RELATION	P02787	GO:0005886	plasma membrane	False	False		3	15020713	15511219	22308388
RELATION	Q9NYY3	GO:0005813	centrosome	True	True		3	19001868	20531387	15242618
RELATION	Q9UJW0	GO:0005737	cytoplasm	True	True		3	10671518	20357094	12118381
RELATION	P01133	GO:0043235	receptor complex	True	True		3	18930707	9337852	12177062
RELATION	Q9HCH5	GO:0005739	mitochondrion	False	True		3	22623988	19597348	18339324
RELATION	Q86U42	GO:0005634	nucleus	True	True		3	10688363	27209344	11001936
RELATION	P01106	GO:0005634	nucleus	True	True		3	17234882	19635462	17558397
RELATION	Q12884	GO:0009986	cell surface	True	True		3	7923219	9065413	8101391
RELATION	P07602	GO:0005764	lysosome	True	True		3	14657016	21835174	22431521
RELATION	Q96S59	GO:0005737	cytoplasm	True	True		3	14511641	18222118	14722085
RELATION	Q76N32	GO:0005813	centrosome	True	True		3	25704143	18042621	24554434
