# Type	UniProtAC	LOC_GO	LOC_NAME	In SwissProt	Child SwissProt	Confirmed	Num Docs	PMID	PMID	PMID	PMID	PMID	PMID	PMID	PMID	PMID	PMID	PMID	PMID	PMID	PMID	PMID	PMID	PMID	PMID	PMID	PMID	PMID	PMID	PMID	PMID	PMID	PMID	PMID	PMID	PMID	PMID	PMID	PMID	PMID	PMID	PMID	PMID
RELATION	P04637	GO:0005634	nucleus	True	True		36	27013579	26333122	26018553	26006237	26244501	27199762	27748815	27611086	25652403	26688861	26775629	25896632	27498409	27882102	26045782	27317619	27998768	27279458	26327815	26469953	26225460	26596838	26003295	26342440	25495205	27814589	26297485	26774381	26490262	26174762	25411341	25908108	26314864	25613365	25859976	25790191
RELATION	O14980	GO:0005634	nucleus	True	True		33	28105170	25589658	27649553	27114368	26725228	26719328	26620414	26506250	27044250	26733199	27358488	26091065	27806331	25515756	27557643	26447822	26219891	27013579	26763446	27070420	26109559	25911113	27533791	26279144	26274615	25531824	27802322	27936162	26828945	25948812	27501340	26567221	27157269
RELATION	P31749	GO:0005634	nucleus	True	True		26	27004788	25918701	26030190	27806323	25736926	27622707	26148825	25999477	26913603	26332389	26515462	26684356	27126362	25897829	25814167	26375988	27631497	26453307	26745281	25740432	26052839	25486429	26711268	27884700	26823704	26213859
RELATION	P40763	GO:0005634	nucleus	True	True		20	25621430	25611086	26911838	25744297	25781885	27167343	27318793	26202061	25961579	26106584	25936427	25174405	26762526	25790097	25771405	26791143	27892764	26133794	27191495	26212250
RELATION	Q12778	GO:0005634	nucleus	True	True		16	26363783	27622707	26052839	25874535	26213859	28135285	25625287	27035875	27636742	26414399	25698082	25635942	26257240	27936162	26226438	26469953
RELATION	Q96EB6	GO:0005634	nucleus	True	True		15	27237816	27463693	24940804	27622707	26232232	25794641	26657080	26626483	26948035	25670865	25640014	26028291	26648302	27283746	26469953
RELATION	P99999	GO:0005739	mitochondrion	True	True		15	27345387	25613585	26889092	26247574	25691007	25759387	25811662	26783362	26108260	26232549	26524401	26408697	27744450	26811497	26077472
RELATION	P31749	GO:0005737	cytoplasm	True	True		14	26148825	26257240	25918701	26201966	25609086	25800347	26393327	27694903	26913603	26097872	26638989	26088461	26213859	25625287
RELATION	P04637	GO:0005737	cytoplasm	True	True		13	27013579	26333122	25495205	26022179	25896632	26169984	27199762	26688861	26856755	25908108	25859976	27814589	25762983
RELATION	P12830	GO:0045098	type III intermediate filament	False	False	27601277	13	27601277	25998182	25736925	27887617	25599535	26632346	27301070	27511055	27480627	26818837	26068949	25968914	27818287
RELATION	P00533	GO:0005634	nucleus	True	True		13	25151576	26016774	27732953	25209444	25991665	26244656	26176759	26338729	26870997	28123566	25736926	25670170	26074086
RELATION	Q13148	GO:0005634	nucleus	True	True		13	26130692	25378556	26334913	28160795	26571498	27338628	27634045	25442115	26391765	26757674	25998392	26197969	27178390
RELATION	P10636	GO:0005874	microtubule	True	True		12	27632200	26691836	27378256	25143394	25576082	27230293	26032516	26671463	25908520	25147106	26916334	25958230
RELATION	P11279	GO:0005764	lysosome	True	True		12	26043821	27228111	27224983	27066167	26057472	26555118	26004032	25886889	26163137	27863541	26374856	25832431
RELATION	Q9BXM7	GO:0005739	mitochondrion	True	True		12	26046594	26436374	25557302	25849931	25609704	27247382	27701735	25565208	25849933	26794413	26942284	25743185
RELATION	Q13148	GO:0005737	cytoplasm	False	False	27178390	12	26334913	28160795	27634045	26440668	27178390	26130692	25442115	26980269	25998392	26510133	25378556	26391765
RELATION	P01106	GO:0005634	nucleus	True	True		11	26701207	25284017	26244656	26782714	27987331	27606486	25690653	26028291	27447858	26633708	28042545
RELATION	P46531	GO:0005634	nucleus	True	True		11	27667278	27697639	26711268	26081222	26472156	27602214	25653136	26029741	26999814	25823029	26058398
RELATION	P31749	GO:0016020	membrane	True	False		11	27023605	26339054	26148825	26759240	26601939	26553931	26474534	26706435	25980585	25391805	25601651
RELATION	P24385	GO:0005634	nucleus	True	True		11	27466513	26884860	25991665	26200099	26899563	26244501	26244656	27237096	26016774	27879202	24798214
RELATION	P60484	GO:0005634	nucleus	True	True		10	27741411	25875300	25946202	25149476	26284192	27033078	27033077	25616216	25312582	26307673
RELATION	Q03135	GO:0005901	caveola	True	True		10	26843476	27510034	26480297	25639341	26169283	26655728	26626726	27053106	26086560	27168348
RELATION	P27361	GO:0005634	nucleus	True	True		9	25605665	26827288	26742423	27012470	25689862	26011179	24997994	27283746	26212250
RELATION	O43524	GO:0005634	nucleus	True	True		9	26643256	25505262	25069953	27936162	26446641	26234675	26913603	25961924	26469953
RELATION	Q15717	GO:0005634	nucleus	True	True		9	27198227	26874904	27582706	25240929	25534855	26136338	27215284	25706256	26339049
RELATION	P40763	GO:0005737	cytoplasm	True	True		9	25621430	25896003	27318793	25771405	25461668	25951043	26675719	25407307	27167343
RELATION	O95863	GO:0005634	nucleus	True	True		9	25218485	26525778	26632346	27668649	27863213	26192086	24681951	27480627	26033689
RELATION	Q9NTG7	GO:0005739	mitochondrion	True	True		9	27277143	27337034	26045440	25755250	25811481	26232232	25665637	27270321	26948035
RELATION	Q96D31	GO:0005886	plasma membrane	True	True	26116575	9	26116575	26078003	26929330	26492334	27161223	26084825	25896806	25922260	25918394
RELATION	P04637	GO:0005739	mitochondrion	True	True		8	26252178	26022179	27507048	26408703	26368845	26004138	27199762	25450742
RELATION	P06748	GO:0005730	nucleolus	True	True		8	25531824	26836305	25959029	26734838	25575510	25800051	26091065	26505272
RELATION	Q13586	GO:0005783	endoplasmic reticulum	True	True		8	26241845	26116575	26078003	26399906	26446257	26929330	26202984	25609091
RELATION	Q15717	GO:0005737	cytoplasm	True	True		8	26943573	27582706	25534855	26874904	27215284	26339049	27198227	25240929
RELATION	P35637	GO:0005634	nucleus	True	True		8	25447237	26123490	26795035	26335776	28082870	27338628	25735748	26391765
RELATION	P51149	GO:0005770	late endosome	True	True		8	25813266	25992615	27105157	25605940	26707827	26541268	26786096	26272555
RELATION	Q9NZC7	GO:0005634	nucleus	True	True		7	26958940	25677618	28045433	26081045	25950810	26738870	27621578
RELATION	O43175	GO:0005634	nucleus	False	False		7	26538027	26272024	26957191	25552709	28160795	27466192	26052940
RELATION	P16220	GO:0005634	nucleus	True	True		7	26755589	25829491	26844388	27808477	26115221	27445305	26632666
RELATION	Q08379	GO:0005794	Golgi apparatus	True	True		7	25787021	25717001	26687599	27882921	25748729	26165940	26839413
RELATION	P31749	GO:0005886	plasma membrane	True	True		7	25307508	26759240	26553931	25980585	25761794	25988944	26446845
RELATION	P00533	GO:0005737	cytoplasm	True	True		7	25151576	26960632	25796184	26870997	27388754	27121058	27200287
RELATION	P15311	GO:0016020	membrane	True	True		7	27825102	27823775	25504542	26246600	25601651	25554515	25903037
RELATION	P38398	GO:0005634	nucleus	True	True		7	26121674	25652403	26645154	27494651	27802165	26395808	25105795
RELATION	Q969V6	GO:0005634	nucleus	True	True		7	26024305	26295164	26071033	26759173	27837031	25681733	27304076
RELATION	P19022	GO:0045098	type III intermediate filament	False	False		6	27601277	27734227	27697227	27402302	27511055	26458958
RELATION	P99999	GO:0005829	cytosol	True	True		6	25613585	26202061	26582200	26226135	27744450	25308496
RELATION	P12830	GO:0016020	membrane	True	False		6	26505792	26226776	26972322	26268754	26115704	25430793
RELATION	Q15075	GO:0005769	early endosome	True	True		6	27226631	26459602	27754250	26478006	26349244	26272555
RELATION	P19484	GO:0005764	lysosome	False	True	25950843	6	26338325	25950843	27153139	26994576	25605940	26613410
RELATION	P51811	GO:0005886	plasma membrane	True	True		6	25888554	25867523	25542669	26306036	27143784	25786874
RELATION	P00533	GO:0016020	membrane	True	True		6	27388754	25800853	25209444	28123566	26960632	27200287
RELATION	P51149	GO:0005764	lysosome	True	True		6	26975849	27066167	26950892	25886889	27105157	25394383
RELATION	O60260	GO:0005739	mitochondrion	True	True		6	27206984	25621951	25743185	26942284	26436374	25849933
RELATION	P12830	GO:0005737	cytoplasm	True	True		6	26464646	26289297	26226776	25470111	26285645	27630299
RELATION	Q921F2	GO:0005737	cytoplasm	False	False	26510133	6	26197969	27193329	26510133	27466192	26437864	25457553
RELATION	P20339	GO:0005768	endosome	True	True		6	26651479	25627919	26459602	26112597	25886889	26464484
RELATION	P14618	GO:0005634	nucleus	True	True		6	25790097	26874904	26787900	26183399	27467582	26493215
RELATION	P62491	GO:0055037	recycling endosome	True	True		6	26506309	26484934	28003861	25800835	26707827	26374856
RELATION	Q00987	GO:0005634	nucleus	True	True		6	26333122	26174762	26359458	24469044	27317619	26132471
RELATION	O60931	GO:0005764	lysosome	True	True		6	25586965	27102039	27148969	26994576	25071085	25947233
RELATION	Q12778	GO:0005737	cytoplasm	True	True		6	26257240	25625287	27035875	27622707	27214121	26213859
RELATION	P14136	GO:0045098	type III intermediate filament	False	True		6	25304103	27329366	26220834	27507598	27125869	26662154
RELATION	P49450	GO:0000775	chromosome, centromeric region	True	True		6	25727006	26921242	26063729	25795299	27239045	25788983
RELATION	P01308	GO:0005634	nucleus	False	False		6	26074086	28135285	27773526	27622707	26204452	26257240
RELATION	O43623	GO:0005634	nucleus	True	True		6	26667932	26525778	26658611	26561205	27480627	25036908
RELATION	P19484	GO:0005634	nucleus	True	True		6	25561726	26115100	27252382	26613410	27153139	25950843
RELATION	Q16666	GO:0005634	nucleus	True	True		5	26134128	26121674	27935834	25466628	27012198
RELATION	P34932	GO:0005634	nucleus	False	False		5	27941812	26981780	27056272	27879259	26587836
RELATION	P15941	GO:0005737	cytoplasm	True	False		5	25556893	25036908	25982681	25925251	25986064
RELATION	P10275	GO:0005634	nucleus	True	True		5	25950519	25759396	26649804	27717544	26220343
RELATION	P35241	GO:0016020	membrane	True	False		5	25601651	27823775	26500117	26049897	27472061
RELATION	P50281	GO:0005886	plasma membrane	True	True		5	27096756	26912656	27069022	27923483	25404487
RELATION	O14745	GO:0016020	membrane	True	True		5	27753657	27823775	25744438	26092975	27765918
RELATION	P16070	GO:0005886	plasma membrane	True	True		5	25673149	25320329	25549589	25864644	25421996
RELATION	P15311	GO:0005886	plasma membrane	True	True		5	27537257	26042733	26888084	26032400	26500117
RELATION	P37275	GO:0045098	type III intermediate filament	False	False		5	25455994	26458958	27601277	26136338	27818287
RELATION	P35637	GO:0005737	cytoplasm	True	False	26795035	5	26123490	26603295	25735748	26795035	25792726
RELATION	Q13485	GO:0005634	nucleus	True	True		5	25228630	25934513	27551760	25786063	26045877
RELATION	Q03135	GO:0005886	plasma membrane	True	True		5	25639341	25673149	27168348	27053106	25131610
RELATION	P35222	GO:0005634	nucleus	True	True		5	26844628	26200099	26515592	25536643	26045782
RELATION	P20339	GO:0005769	early endosome	True	True		5	26181205	27121131	26459602	26555118	25533679
RELATION	P61978	GO:0005737	cytoplasm	True	True		5	26638989	26713736	26136337	25713416	25865411
RELATION	P14672	GO:0005886	plasma membrane	True	True		5	26629404	25561724	25847249	26168218	26733245
RELATION	P12931	GO:0005634	nucleus	True	True		5	25149476	27699828	26216901	25915583	26695943
RELATION	P11279	GO:0005770	late endosome	True	True		5	26055335	25605940	26865714	26070789	26555118
RELATION	Q9H4A6	GO:0005794	Golgi apparatus	True	True		5	25808494	26977884	26160949	28100664	26764092
RELATION	Q921F2	GO:0005634	nucleus	False	False	26525917	5	26197969	26525917	27466192	26510133	26064939
RELATION	P01100	GO:0005634	nucleus	True	True		5	27318793	26149357	27428427	25829491	26403321
RELATION	P62491	GO:0005768	endosome	True	True	25398946	5	25904332	26360026	26360027	26879265	26021297
RELATION	Q01860	GO:0005634	nucleus	True	True		5	27183911	27353340	26654770	28042545	27608010
RELATION	P11021	GO:0005783	endoplasmic reticulum	True	True		5	25475092	27490778	26552445	26618558	25943993
RELATION	P22087	GO:0005730	nucleolus	True	True		5	25959029	27034851	26767976	26949087	27010548
RELATION	Q03135	GO:0045121	membrane raft	True	True		5	26626726	27129210	26080028	26209915	25516545
RELATION	P07858	GO:0005764	lysosome	True	True		5	25633293	26163137	25601431	27153139	25163566
RELATION	P42858	GO:0005634	nucleus	True	True		5	25773959	26660732	25890822	26586297	26645399
RELATION	Q96EB6	GO:0005737	cytoplasm	True	True		5	27463693	26232232	25794641	26948035	26648302
RELATION	Q13586	GO:0005886	plasma membrane	True	False		5	26446257	26116575	26078003	26399906	25922260
RELATION	P11532	GO:0042383	sarcolemma	True	True		5	26136477	26604149	26378238	26358775	25492562
RELATION	P42574	GO:0031966	mitochondrial membrane	False	False		5	26668648	26676220	25096395	27895479	26157341
RELATION	P17302	GO:0005737	cytoplasm	True	False		4	26161412	25988944	27551466	26265468
RELATION	O95342	GO:0016020	membrane	True	True		4	25690737	25716872	27472061	26306036
RELATION	P61586	GO:0016020	membrane	True	False		4	26018170	25655724	28081137	25948303
RELATION	P84022	GO:0005634	nucleus	True	True		4	25035066	27892764	26905010	25786063
RELATION	P26038	GO:0005886	plasma membrane	True	True		4	25948303	25575591	27900754	26500117
RELATION	P05019	GO:0005634	nucleus	False	False		4	26213859	25790097	27987331	26628682
RELATION	P42574	GO:0005634	nucleus	True	True		4	25323522	26300055	25997401	25335113
RELATION	Q6TCH7	GO:0005794	Golgi apparatus	True	True		4	26327583	26311497	25706881	25510670
RELATION	O95863	GO:0045098	type III intermediate filament	False	False		4	27601277	27480627	26458958	27779676
RELATION	P99999	GO:0031966	mitochondrial membrane	True	True		4	26247574	27074573	26232549	25434989
RELATION	P07339	GO:0005764	lysosome	True	True		4	26957541	26183398	27881166	26026925
RELATION	Q03135	GO:0016020	membrane	True	True		4	26307673	26480297	26251452	25204428
RELATION	P04626	GO:0005634	nucleus	True	True		4	25620472	25174405	25869021	27409833
RELATION	P60484	GO:0005737	cytoplasm	True	True		4	26244501	27033077	25875300	27741411
RELATION	P13569	GO:0016021	integral component of membrane	True	False		4	27590528	26553470	25577540	26488271
RELATION	O00429	GO:0005739	mitochondrion	True	True		4	26681804	25482923	26518267	25659608
RELATION	P07998	GO:0016020	membrane	False	False		4	26018170	25479592	25655724	26248315
RELATION	O08586	GO:0005634	nucleus	False	False		4	25823029	25897829	26632666	25693195
RELATION	P70372	GO:0005737	cytoplasm	False	False		4	26176762	27543493	26314962	25488815
RELATION	O14980	GO:0005737	cytoplasm	True	True		4	26506250	28105170	26279144	27070420
RELATION	P04179	GO:0005739	mitochondrion	True	True		4	25578653	26981780	26721595	26137589
RELATION	Q15848	GO:0005794	Golgi apparatus	False	False	didnt find protein name in any of the abstracts	4	26330614	26060250	25706881	25510670
RELATION	O75030	GO:0005634	nucleus	True	True		4	26599548	25555917	25950843	26663053
RELATION	P17931	GO:0005737	cytoplasm	True	True		4	26111483	25034653	27044250	25253159
RELATION	P61586	GO:0005634	nucleus	False	False	26622605	4	26622605	26816343	27313679	25866159
RELATION	P56817	GO:0016020	membrane	True	False		4	27784219	26464978	25712587	26661166
RELATION	Q7Z434	GO:0005739	mitochondrion	True	True		4	26588843	26865163	25800220	27181750
RELATION	Q14457	GO:0005634	nucleus	True	True		4	27466513	26378792	26115100	26180037
RELATION	Q13950	GO:0005634	nucleus	True	True		4	26551078	25867060	25808168	26705761
RELATION	P50542	GO:0005777	peroxisome	True	True		4	27050462	26967755	27663510	26484888
RELATION	P17931	GO:0005634	nucleus	True	True		4	25253159	27044250	26359845	26111483
RELATION	O14745	GO:0005737	cytoplasm	True	True		4	25744438	26126066	25492869	27765918
RELATION	P16104	GO:0005634	nucleus	True	True		4	26006237	25875106	26418254	25634203
RELATION	P46937	GO:0005634	nucleus	True	True		4	26287745	26269582	25909848	26458763
RELATION	P98194	GO:0005794	Golgi apparatus	True	True		4	25430969	25837627	27277681	25713143
RELATION	P09601	GO:0005634	nucleus	True	True		4	25630716	25885228	27722139	26186946
RELATION	P37275	GO:0005634	nucleus	True	True		4	26667932	27480627	27099512	26359358
RELATION	P35241	GO:0005886	plasma membrane	True	True		4	26500117	25948303	25575591	26888084
RELATION	P21796	GO:0005739	mitochondrion	True	True		4	25762445	27566162	25724304	25753332
RELATION	P30536	GO:0005741	mitochondrial outer membrane	True	True		4	26551693	25807946	26049098	27074410
RELATION	Q15075	GO:0005768	endosome	True	True	26195666	4	26195666	26459602	26349244	26993163
RELATION	Q15796	GO:0005634	nucleus	True	True		4	27155083	25934513	27734227	27144281
RELATION	P34932	GO:0005829	cytosol	True	True		4	26981780	27824087	25544045	26894764
RELATION	P13569	GO:0009986	cell surface	True	True		4	27571897	25447846	26137539	25879443
RELATION	P21860	GO:0005886	plasma membrane	True	True		4	25849870	26719328	27353365	26975582
RELATION	P56524	GO:0005634	nucleus	True	True		4	27106144	26074448	25752481	26572940
RELATION	P04626	GO:0005737	cytoplasm	True	True		4	25620472	25556893	26238412	25636904
RELATION	P42224	GO:0005634	nucleus	True	True		4	25762114	25781885	25313399	27137788
RELATION	P46938	GO:0005634	nucleus	False	False	25908270	4	26109051	26070409	25908270	25473897
RELATION	P46531	GO:0005737	cytoplasm	True	False		4	27697639	27667278	26081222	25653136
RELATION	O14965	GO:0005819	spindle	True	True		4	25501809	25580850	26124292	25688093
RELATION	P12830	GO:0005886	plasma membrane	True	True		4	25010141	26047573	27298373	25470111
RELATION	P06748	GO:0005737	cytoplasm	True	True		4	26505272	26418055	25531824	25992555
RELATION	P60484	GO:0005886	plasma membrane	True	True		4	27033077	26662109	26244501	25875300
RELATION	P00533	GO:0009986	cell surface	True	True		4	27218650	25174397	26850110	26438086
RELATION	Q12888	GO:0005634	nucleus	True	True		4	26758085	26107175	25872870	25637486
RELATION	P49817	GO:0005901	caveola	False	False		4	27841369	26116074	25411245	25822667
RELATION	Q07157	GO:0045098	type III intermediate filament	False	False		4	27511055	26632346	25813958	27329366
RELATION	Q04206	GO:0005634	nucleus	True	True		4	26792751	26174504	26241037	25862606
RELATION	P29622	GO:0005794	Golgi apparatus	False	False		4	26601944	26977884	26775587	27009356
RELATION	P49815	GO:0005764	lysosome	True	True		4	26385560	26868506	26742086	25779968
RELATION	P11142	GO:0005634	nucleus	True	True		4	28187833	26481195	26587836	26713263
RELATION	P51587	GO:0005634	nucleus	True	True		4	26452665	27165126	26981788	25652403
RELATION	P42771	GO:0005634	nucleus	True	True		3	27098618	27317619	25209444
RELATION	P78352	GO:0014069	postsynaptic density	True	True		3	26648848	28036092	24981431
RELATION	P01308	GO:0005737	cytoplasm	True	False		3	25554603	27622707	25806541
RELATION	Q01705	GO:0005634	nucleus	False	False		3	26176759	25823029	27407072
RELATION	Q6NZI2	GO:0005901	caveola	True	True		3	26086560	27168348	27053106
RELATION	Q9UBN7	GO:0005737	cytoplasm	True	True		3	27506904	26246421	26388610
RELATION	Q7Z3S9	GO:0005634	nucleus	False	False	didnt find protein name in any of the abstracts	3	27667278	27697639	26472156
RELATION	P30101	GO:0005783	endoplasmic reticulum	True	True		3	25293813	27079884	25475092
RELATION	Q923E4	GO:0005634	nucleus	False	False		3	25424328	27259994	26426123
RELATION	Q14008	GO:0005874	microtubule	False	False		3	26497677	25596274	26134678
RELATION	P04004	GO:0031012	extracellular matrix	True	True		3	26082201	27616280	25515664
RELATION	P19338	GO:0005730	nucleolus	True	True		3	27049334	26767976	25428867
RELATION	P01730	GO:0005737	cytoplasm	True	False		3	26987686	25320323	28095504
RELATION	P21860	GO:0005634	nucleus	False	True		3	26719328	25961924	27191720
RELATION	P35613	GO:0016020	membrane	True	True		3	25510296	25747952	26729804
RELATION	Q92834	GO:0005929	cilium	True	False		3	27554114	25630948	25398945
RELATION	Q9P2J5	GO:0045121	membrane raft	False	False		3	26275077	26650119	26287565
RELATION	Q9Y6E7	GO:0005739	mitochondrion	True	True		3	27941873	27082627	26948035
RELATION	P08575	GO:0045121	membrane raft	True	True		3	27579617	26275077	26287565
RELATION	P01116	GO:0016020	membrane	True	True		3	26718888	26043943	26229393
RELATION	Q8N257	GO:0005634	nucleus	True	True		3	25964529	26981400	26042422
RELATION	P56524	GO:0005737	cytoplasm	True	True		3	27106144	26074448	26921792
RELATION	P62330	GO:0005886	plasma membrane	True	True		3	25670778	26291822	25799492
RELATION	P63165	GO:0005634	nucleus	True	True		3	26993772	27441239	26244656
RELATION	Q96D31	GO:0005783	endoplasmic reticulum	False	False		3	26116575	26202984	26929330
RELATION	P78562	GO:0005777	peroxisome	False	False		3	26367802	26367800	26588843
RELATION	P20340	GO:0005794	Golgi apparatus	True	True		3	26000619	26598700	25492866
RELATION	Q8NDV7	GO:0005634	nucleus	True	True		3	26446993	26170235	26242502
RELATION	O15118	GO:0005764	lysosome	True	True		3	26007685	27378690	26004032
RELATION	P03995	GO:0045098	type III intermediate filament	False	False		3	27919822	27559293	25826335
RELATION	P35222	GO:0016020	membrane	True	True		3	25010141	26844628	27127145
RELATION	Q99808	GO:0005886	plasma membrane	True	True		3	27480168	25725289	27237608
RELATION	P48436	GO:0005634	nucleus	True	True		3	26447543	26634652	26910618
RELATION	P10636	GO:0045202	synapse	True	False		3	26916334	26551025	25393609
RELATION	Q01201	GO:0005634	nucleus	True	True		3	25926400	25771405	25706397
RELATION	P15941	GO:0005634	nucleus	True	False		3	25036908	25982681	25925251
RELATION	Q8N5D0	GO:0005634	nucleus	True	True		3	26814197	25733866	26138443
RELATION	P11279	GO:0016020	membrane	True	True		3	25915798	25422265	27504984
RELATION	Q8IWA4	GO:0005739	mitochondrion	True	True		3	26717518	26711429	27792760
RELATION	Q9NZN3	GO:0016020	membrane	True	False		3	26226295	25686250	26896729
RELATION	Q9WVM1	GO:0016020	membrane	False	False		3	27559163	26119791	25500191
RELATION	P07900	GO:0005737	cytoplasm	True	True		3	25435373	27351523	26592496
RELATION	P12830	GO:0009986	cell surface	False	False		3	26615964	27180907	27298373
RELATION	P31749	GO:0005739	mitochondrion	True	True		3	28179998	25800347	25719244
RELATION	P12931	GO:0005886	plasma membrane	True	True		3	26258764	25545125	26319181
RELATION	P15692	GO:0005737	cytoplasm	True	True		3	27748815	25435373	26215891
RELATION	P07858	GO:0005739	mitochondrion	True	True		3	26924205	26889092	27317619
RELATION	Q5FBB7	GO:0000775	chromosome, centromeric region	True	True		3	25892238	26365192	26399325
RELATION	Q9UBP0	GO:0005874	microtubule	True	True		3	26691836	26875866	26040712
RELATION	P49817	GO:0005886	plasma membrane	False	False		3	25411245	27841369	25822667
RELATION	P17302	GO:0005886	plasma membrane	True	True		3	25988944	25933380	26302344
RELATION	Q9H7X0	GO:0005794	Golgi apparatus	True	False		3	25732826	27550639	27555049
RELATION	Q14653	GO:0005737	cytoplasm	True	True		3	26121674	26912617	27234299
RELATION	P04637	GO:0005829	cytosol	True	True		3	26314864	26252178	25411341
RELATION	P12830	GO:0005634	nucleus	False	False		3	27734227	25447306	26113040
RELATION	Q9NZC7	GO:0005737	cytoplasm	True	True		3	25950810	25785604	25407307
RELATION	P11166	GO:0016020	membrane	True	True		3	25794028	26023239	27470495
RELATION	P38432	GO:0015030	Cajal body	True	True		3	25959029	25927346	25347736
RELATION	P07900	GO:0005634	nucleus	True	True		3	27351523	26104915	27759563
RELATION	Q13547	GO:0005634	nucleus	True	True		3	25561363	26281834	27616479
RELATION	P21333	GO:0005634	nucleus	True	True		3	25759396	26341089	27872158
RELATION	P46527	GO:0005634	nucleus	True	True		3	27099442	27694903	26684356
RELATION	P16070	GO:0016020	membrane	True	False		3	25681725	25301071	25549589
RELATION	O43521	GO:0005739	mitochondrion	True	True		3	26197709	25526094	25965792
RELATION	Q99728	GO:0005737	cytoplasm	True	True		3	26395808	26022179	25989275
RELATION	P02768	GO:0005901	caveola	False	False		3	25640083	27546060	27510034
RELATION	P19484	GO:0005737	cytoplasm	True	True		3	27252382	27085974	26115100
RELATION	Q8N6T7	GO:0005634	nucleus	True	True		3	25819580	26948035	26180037
RELATION	Q9BXM7	GO:0005741	mitochondrial outer membrane	True	True		3	25609704	26436374	25565208
RELATION	P10070	GO:0005634	nucleus	True	True		3	27579771	25644602	27297360
RELATION	Q99958	GO:0005634	nucleus	True	True		3	25486430	26524507	27276711
RELATION	P11021	GO:0009986	cell surface	True	True		3	26408697	26147472	27494845
RELATION	P04637	GO:0005813	centrosome	False	False		3	25613365	27599564	26079448
RELATION	Q7Z434	GO:0005777	peroxisome	True	False		3	26588843	26865163	27181750
RELATION	P31483	GO:0005737	cytoplasm	True	True		3	26958940	26350772	26363455
RELATION	P02787	GO:0009986	cell surface	True	True		3	26226295	25799061	25595798
RELATION	P04626	GO:0005886	plasma membrane	True	True		3	25636904	25556893	26507543
RELATION	P67809	GO:0005634	nucleus	True	True		3	25497084	28009354	27821766
RELATION	P05412	GO:0005634	nucleus	True	True		3	25303440	25808168	24798214
RELATION	Q99728	GO:0005634	nucleus	True	True		3	25652403	26395808	26022179
RELATION	O15439	GO:0005886	plasma membrane	True	True		3	27659809	26721430	26405223
RELATION	P22087	GO:0005634	nucleus	True	True		3	26552949	26594224	27010548
RELATION	P50402	GO:0005635	nuclear envelope	True	True		3	26725056	27911330	25307018
RELATION	P97471	GO:0005634	nucleus	False	False		3	26878210	25531314	25032514
